baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ydr206w	963.463787745731	0.131726832201775	0.0691740176140683	1.90428193627118	0.0568734755005087	0.103144185301688
yor349w	292.260010327427	-0.14140804619733	0.0742982896632611	-1.90324766341496	0.0570082364497135	0.103361290373979
ydl175c	327.237360842786	-0.268851879662385	0.141289354368453	-1.90284597777463	0.0570606457917077	0.103427782331464
yor312c	8068.61017108863	0.167471707096006	0.088016269685113	1.90273579754235	0.0570750283978232	0.103427782331464
yhr037w	948.021905618447	0.130600634321399	0.0687163662392458	1.90057538646171	0.0573576519926	0.103912517511257
yfl018c	3042.44875551756	-0.221102484030581	0.116346683794238	-1.90037633063617	0.0573837508026916	0.103932384101499
ylr363c	180.059818478152	0.225733583635793	0.118842565078029	1.89943378862264	0.0575074644527214	0.10412899179048
yer183c	348.733086822615	-0.29387286356987	0.154903700794318	-1.89713261892998	0.0578104370900505	0.104649995238394
ybl106c	293.52892689739	-0.151802855304872	0.0800423850676351	-1.89653088393855	0.0578898801449749	0.104746317721749
yhl034c	2528.97326146244	0.24042641041423	0.126773842728305	1.89649856184843	0.057894149981328	0.104746317721749
ygr080w	670.930685134082	0.20964756825821	0.110586035902832	1.89578699106657	0.0579882167544935	0.104888878764778
ykr073c	7.85486838181121	0.498580269662615	0.263104770203118	1.8949875719764	0.0580940481870638	0.105052639007044
ylr018c	496.412956289391	0.200026190545821	0.105595643008261	1.89426556671636	0.0581897690433946	0.105198034690717
ykl218c	448.506299684931	-0.328731645207338	0.173570299421099	-1.89393949485448	0.0582330414102542	0.105248560106744
yhr099w	970.987254753759	0.137585320111919	0.0726681675131005	1.8933368601474	0.0583130862627238	0.105365502881449
yil057c	69.8598322297124	0.511262845261277	0.270065386751795	1.89310763371226	0.058343557211472	0.105392832963806
ymr187c	114.518235607487	0.213521228764192	0.112858120244492	1.8919438698928	0.0584984598275164	0.105644865131576
ydl045c	584.750751417706	-0.160751423036756	0.0850229997190205	-1.89068162224338	0.0586668571372523	0.105921129026984
ygl261c	16.9158105107308	-0.36133776772323	0.191196917080396	-1.88987235380627	0.0587750338206025	0.106088549876452
ylr464w	15.9150009773049	0.382377098362638	0.202363749569505	1.88955333737431	0.058817722934811	0.106109829555104
yml077w	288.0751052891	0.141843426385975	0.0750636959642781	1.88964085186368	0.0588060096408748	0.106109829555104
ynl263c	1108.20512090406	-0.141079406014549	0.0746962528624214	-1.88870794194181	0.0589309738587072	0.106286220709454
ypr108w	1828.56305974138	0.113784039730043	0.0602695429765264	1.88791940523523	0.0590367709902124	0.106449079328112
ydl140c	4615.43697455759	0.181218366496982	0.0960437174769264	1.88683207249363	0.059182915822805	0.106684584218117
ynr068c	110.939793719519	-0.205513316821534	0.108941142521278	-1.8864619193928	0.0592327353452609	0.106746372697783
yil166c	133.442243217958	0.243727279953936	0.12921801535993	1.88617105188504	0.0592719081041168	0.106760940167604
yjl089w	14.621780730421	0.433505763722079	0.229832834166965	1.8861785579651	0.059270896948029	0.106760940167604
ygr113w	445.882840349731	0.232614159207905	0.123350510074159	1.8857981135875	0.0593221652489625	0.106795447163794
yhr124w	179.564758307842	0.150760258996427	0.0799442600805451	1.88581717867591	0.0593195951812684	0.106795447163794
ybr196c-a	10.8890915959838	0.500739473683291	0.265629115552346	1.88510763453795	0.0594153075143228	0.10693509748647
yor176w	1058.10286347987	0.0985095222322883	0.0523011502605116	1.88350584531341	0.0596318484315574	0.107296708155079
yml060w	134.249852172121	0.215886311243441	0.114729945307399	1.88169104992607	0.0598779756486936	0.107711350643066
yjr005c-a	18.7326457893472	-0.387034471068348	0.205891206080454	-1.87980088337095	0.0601352200364293	0.10814576884268
ynr059w	450.679335011919	-0.197266739467406	0.104974029012753	-1.87919565746535	0.0602177823725845	0.108265897731652
ylr237w	420.27277005884	-0.10785530079004	0.0574304061406003	-1.87801737856406	0.0603787877337175	0.108526959998736
yol033w	221.78377673209	-0.254248532716532	0.135501629423262	-1.87635037156892	0.0606071845111041	0.108908985667782
ygr002c	344.725104929258	0.182910450216621	0.097554384064499	1.87495879319671	0.0607983926745994	0.109224002325176
ynl163c	742.140969076438	0.19331212794829	0.103113163304566	1.87475703152761	0.0608261569378937	0.109245304876949
ynl172w	314.627613802887	0.113257955799057	0.0604182997048068	1.87456377210904	0.0608527610625019	0.10926451319667
ylr421c	936.742013114999	-0.35496810080723	0.189466603234954	-1.87351277083403	0.060997610903356	0.109495972735036
yhr200w	2656.1935800505	-0.189820590919596	0.10136477562129	-1.8726484595476	0.0611169448955696	0.109656830246516
yjr012c	298.901000454842	-0.221138701631342	0.118089750352759	-1.87263247632207	0.0611191534920886	0.109656830246516
yel075c	8.14088623843403	0.480616548661655	0.256871863433588	1.87103617436837	0.0613400671631635	0.109997027246395
yer121w	115.32383111384	-0.299574968334162	0.160112251714409	-1.87103088693369	0.0613407999932575	0.109997027246395
ylr412c-a	5.64744660211495	-0.550219346739683	0.294174365600604	-1.87038508816471	0.0614303612170013	0.110128875186208
ybr115c	1126.5015000555	0.189204248764313	0.101175517469362	1.87005961023732	0.0614755404479341	0.110181109550212
yil028w	93.4385628387764	-0.308334615816084	0.164921964967954	-1.86957883915582	0.061542326078068	0.110272031177712
ydr320c	419.826343676452	-0.139910191854567	0.0748692079218139	-1.86872808913213	0.0616606539950211	0.110455235168963
yor040w	242.940913623971	0.165260979903438	0.0885208314901907	1.86691626277541	0.0619132824367917	0.11087885887246
ydr071c	1430.49770542158	-0.201739131153764	0.108076415108085	-1.86663418611738	0.0619526901930888	0.110903521570206
ykr042w	17003.8336177372	-0.251102580273239	0.134525014332212	-1.86658653425701	0.0619593494852769	0.110903521570206
yor083w	188.368050896381	0.207587760484345	0.111244303890768	1.86605294135489	0.0620339589362323	0.110999626470043
ypl180w	629.792000376029	-0.159126249373559	0.085277967335808	-1.86597141494884	0.0620453648832987	0.110999626470043
yor076c	324.530172658196	0.120069766539858	0.0643736703046544	1.86519994854444	0.0621533827737728	0.111163914815175
yjl020c	2219.20806315832	-0.215319956053198	0.115559246010469	-1.86328626645498	0.0624220013131348	0.111615283785111
yor346w	572.805315649689	0.175321736222232	0.0941626781648374	1.86190260981448	0.0626168191276125	0.111934490829891
ybr053c	715.595250620182	-0.267475588176407	0.143716282493987	-1.86113628556735	0.0627249331853382	0.112089050955987
yil065c	596.291398672234	-0.199428607341225	0.107158701310395	-1.86105845724615	0.0627359219386742	0.112089050955987
ylr087c	471.087142110513	0.113933933762176	0.061275558849597	1.85936996579388	0.0629747159399107	0.112486436690587
ybr025c	4667.7721891588	0.331779010719861	0.17863783686933	1.85727176579366	0.0632724992249892	0.112951569457689
yhl042w	39.3327689823289	-0.265194746867678	0.142789872912224	-1.85723778205685	0.0632773318658534	0.112951569457689
yjr065c	2448.42671084518	-0.172170614414156	0.0927050158048669	-1.85718769280569	0.0632844553397188	0.112951569457689
ybr182c-a	5.42898564288431	-0.579627179519908	0.312159031647201	-1.85683296254903	0.0633349224903413	0.113012275308824
ygr092w	600.314712687809	0.155631833681231	0.0838345039862183	1.85641742100383	0.063394083500417	0.113027092899687
yjr142w	567.341850130161	0.140565116395065	0.0757225962355871	1.85631665292802	0.0634084368158726	0.113027092899687
ymr224c	374.196307920037	-0.148003450078081	0.0797191972748307	-1.8565597138145	0.0633738200107053	0.113027092899687
yol107w	218.868972759178	-0.181697593924557	0.0978809398272073	-1.85631231417796	0.0634090548838808	0.113027092899687
ykr048c	1936.69698262405	-0.257683021759414	0.138832943216942	-1.85606539621331	0.0634442372950499	0.113060462309913
yor169c	15.7257017855072	0.67231004752853	0.362307140171325	1.8556356554569	0.0635055079008366	0.113140292675213
yer161c	974.920164922836	0.221615652486395	0.119483718173732	1.85477700119912	0.0636280775961017	0.113329262689322
ydl217c	408.067824845582	-0.221451354369215	0.119417956239382	-1.85442257883981	0.0636787270159704	0.113360678368503
ykl169c	15.8421358009584	0.357140706092022	0.192580369895764	1.85450212960608	0.0636673557604717	0.113360678368503
ylr217w	1.64381932110037	0.790195223649981	0.426886558990548	1.851066066635	0.0641600491225013	0.11418792883476
yol006c	706.865002375061	-0.271187124691584	0.146547332815737	-1.85050877065476	0.0642402551065254	0.114301054940833
yhr073w	1402.25268771736	-0.0612063236017444	0.033082343952015	-1.85012052623969	0.0642961801111738	0.114370931106848
ybr010w	4776.31318793278	-0.406276318593955	0.21971354889681	-1.84911818426257	0.0644407491812557	0.114568540305093
ynl023c	525.427541025561	0.23583773651279	0.127544475787951	1.84906272934064	0.0644487553421906	0.114568540305093
ypr033c	2667.37106471635	-0.202953846832084	0.10976390942281	-1.84900344657282	0.0644573150464295	0.114568540305093
ymr125w	949.394249608251	0.122569826506161	0.0662955187258852	1.84884029662632	0.0644808767414612	0.114580766225189
ypr010c-a	163.143218614892	-0.213821329387145	0.11567048374836	-1.84853838644188	0.0645244965811868	0.114628619379098
yml092c	1649.266284498	-0.135183925555567	0.0731693124651556	-1.84754948490112	0.0646675431629781	0.114853035025429
ymr178w	765.328590907124	-0.156576286886693	0.0847727363196039	-1.84701230235603	0.0647453573135117	0.114961508280558
yor261c	1810.39529843181	-0.294762231888483	0.159601808836938	-1.84686022067354	0.06476740129539	0.114970925845629
ynl059c	1181.27942563724	-0.0940739988589505	0.050948827373414	-1.84644090372215	0.0648282126543648	0.115049138116325
yor304w	814.447724225244	0.187155342007961	0.101423992128202	1.84527682337126	0.0649972801414514	0.115319380008134
ydr512c	375.109594573603	-0.310759483589367	0.168439256247822	-1.84493502590721	0.0650469907853818	0.115377771878616
ybr215w	497.344877291427	0.262286760898801	0.142313985410851	1.8430146562307	0.0653268706329556	0.115814390167047
ydr350c	561.433412158433	-0.16862210331169	0.0914903967708141	-1.84305795212685	0.0653205496476944	0.115814390167047
ydr159w	582.628150779468	0.159059972970483	0.086346395542935	1.84211479784807	0.0654583597042068	0.116008570970504
ypl269w	242.723059659776	-0.166659497883794	0.0904758012904834	-1.84203395279931	0.0654701836170173	0.116008570970504
ygl196w	725.139166417858	0.208274115290834	0.113142548693552	1.84081159294853	0.0656491733515571	0.116295724162624
ypl135w	796.606749049246	-0.182918185417012	0.0993786493207271	-1.84061855003358	0.0656774774095201	0.116315862518975
ylr053c	44.5968213618394	0.28051213798538	0.152453409787468	1.83998598900763	0.0657702943494246	0.116450214383049
ydr243c	204.564191049732	0.130817887153254	0.0711237243121474	1.83930029562458	0.0658710296019162	0.116545659850443
ylr016c	407.303517310634	-0.150690428705792	0.081919776556783	-1.83948778963453	0.0658434722232805	0.116545659850443
ypl110c	748.983490008089	0.19139010656348	0.104057502134767	1.8392725429408	0.0658751094262404	0.116545659850443
ylr166c	497.53286504176	0.128962357213723	0.0701250962277255	1.83903287340852	0.0659103510661939	0.116577978656353
ydl208w	1803.12174961879	0.324471394408851	0.176449229057043	1.83889380612683	0.0659308070086252	0.1165841355652
yil157c	403.365026616769	-0.190919197921818	0.10383711027382	-1.83864128555158	0.0659679646091869	0.116619814912714
ymr086w	971.017058096976	0.181329817711685	0.0986608800105305	1.83790999727887	0.0660756687218145	0.116780157689506
ylr088w	568.387159616468	0.0899082500666419	0.0489823989961754	1.8355215732423	0.0664284456064014	0.117373440809047
ydl102w	396.255669106849	0.157556548059458	0.0859639897758168	1.83282032942335	0.0668292948663892	0.11805133671357
yer181c	3.05498895864691	-0.657904736295544	0.359369061531718	-1.83072169176555	0.0671420936877957	0.118547618538267
ykr037c	181.564635254333	-0.128234973856031	0.0700468163652468	-1.83070381368044	0.0671447635576379	0.118547618538267
ykl079w	668.830983418183	0.123205482678164	0.0673136542502333	1.83031933194649	0.0672022022773044	0.118618536427789
ygl174w	211.66215862468	-0.179309257179366	0.0980866870926837	-1.82806925683945	0.0675391582019734	0.119155338135442
yor281c	766.058746216619	-0.135314158079324	0.0740207606258525	-1.8280568442587	0.0675410208738024	0.119155338135442
yer008c	1199.17933937647	-0.120675562384325	0.0660199261776227	-1.82786575767526	0.0675697012758419	0.119175323154207
yjl139c	384.156849583827	0.182455012848995	0.0998759483519354	1.8268163242473	0.0677273906039883	0.119422777578483
yor036w	908.26805714922	0.204512196158599	0.112015621284393	1.82574710396303	0.0678883643469497	0.119675894849808
ydr438w	268.904486282973	-0.13492104635922	0.073994779506177	-1.823386018036	0.0682449464624525	0.120273618759077
yer165c-a	3.78735977828734	0.618539072608879	0.339275097373075	1.82311957876684	0.0682852818668916	0.120313831673117
yml089c	3.53577183685266	-0.687009227586802	0.377219918474309	-1.82124324284215	0.0685698898167367	0.120784304504065
yjl128c	1150.59349576882	0.138483737927281	0.0760508078307776	1.82093710609129	0.0686164178894635	0.120835271298676
yer176w	946.365480426836	0.126331870651729	0.0694292412242243	1.81957729083824	0.0688234025770396	0.121168707741376
yml086c	1329.25210773006	-0.229099211999724	0.126005828363579	-1.81816361175514	0.0690391298196803	0.121517361251042
ynl050c	284.125161491283	0.294973993026401	0.162345556960367	1.81695143710285	0.0692245496060207	0.121812504917794
ypl077c	153.029050971677	0.26907543887383	0.148122298919136	1.81657617277953	0.0692820345999871	0.121882431770674
ydl088c	789.365827935949	0.149381868012361	0.0823541929082846	1.813895112526	0.0696938753427046	0.12257555335562
ymr066w	328.295002750448	0.208075399211237	0.114729795021334	1.81361257703412	0.0697373927631488	0.122620689579443
ydl050c	45.9445621310429	0.212843519189796	0.117564869186823	1.81043470436364	0.070228401563685	0.123452434589042
yjr121w	5066.85204019968	-0.182099170497102	0.10061357181492	-1.80988674999111	0.0703133513020635	0.123570137344568
yor354c	586.767954893032	0.120711051384816	0.0667061241040182	1.80959474120525	0.0703586560465887	0.123618124770522
yll046c	11.5270226683368	0.691076226227356	0.381946503954342	1.80935345414228	0.0703961094563851	0.123639255711725
snr47	13.1274659528718	0.451753880901227	0.24968636745741	1.80928532663396	0.070406687403692	0.123639255711725
yll021w	1432.5150995753	-0.188555466078522	0.104234299615961	-1.80895796079825	0.0704575346722721	0.123696919255921
ybr220c	419.135044883724	0.151761534839014	0.0839377278150452	1.80802529195711	0.0706025642848617	0.123919859828375
ypl262w	1772.22489537026	-0.183338403717005	0.101428769491448	-1.80755819710958	0.0706752893070045	0.124015811691494
ylr297w	120.293992627388	0.315048186936596	0.174349541361794	1.80699177339868	0.0707635618974509	0.12413898930056
yel076c	6.63158533517283	0.539280886730218	0.298668026137003	1.80561975014642	0.0709777555079974	0.124482948117703
ylr412w	476.820382404769	0.251726708313001	0.139488416915109	1.80464237733946	0.0711306621911422	0.124719271873568
ybr153w	335.603682163872	-0.134794236623765	0.0747116551077215	-1.80419288569387	0.071201074242996	0.12481086725393
yor043w	1453.48283741245	-0.1275092767753	0.0706920760465122	-1.80372799762457	0.0712739582108802	0.124906747892913
ymr026c	412.63009413572	-0.105722898510522	0.0586214602936782	-1.80348455976494	0.0713121481673738	0.124941794289164
ybr275c	561.377029223159	-0.184833252632598	0.102539130329517	-1.80256309994655	0.071456856531192	0.12516339981031
ydr328c	1718.42173876446	-0.20573718559516	0.114296369913769	-1.80003254478142	0.0718554995450773	0.125801677019116
snr128	41.1058420048958	0.547370585680395	0.304091827917032	1.80001741391662	0.0718578886059974	0.125801677019116
yer033c	393.248840393497	0.303558455940905	0.168670835173418	1.79970921249547	0.0719065656828024	0.125854814757769
ylr234w	99.1143748398757	0.188990436942146	0.105043832439366	1.79915786156447	0.0719937129708604	0.125952833253594
ynl232w	670.649530132444	0.154331087655355	0.085781293757743	1.79912287276996	0.0719992462658139	0.125952833253594
ynl115c	946.202707282094	-0.212433799752075	0.118087771345067	-1.79894833590615	0.0720268535613994	0.125969042592231
ydl092w	693.26145735162	0.143086097323194	0.0795665016089617	1.79832083137708	0.0721261804573549	0.126110643426964
yel053w-a	4.06485420618811	0.709099062510491	0.394377041435139	1.79802318088821	0.0721733343854303	0.126160972399882
ykl219w	276.62005164333	-0.228442604206436	0.127101029997966	-1.79733086514005	0.0722831090199852	0.126320710623221
ycr046c	732.448054843684	0.168838662453293	0.0939541089266597	1.79703330042849	0.0723303333230459	0.126371083506151
yal041w	736.741066297073	0.220337740535469	0.122640294343454	1.7966178384929	0.07239631048155	0.126454186263297
yil078w	5065.64515765849	0.214414547206831	0.11938077846756	1.79605586392699	0.0724856328754165	0.126578013371055
ygl124c	381.941749288495	-0.133508976873236	0.0743580838754531	-1.79548705285169	0.0725761337452081	0.126671635720988
yor105w	11.0226159218357	-0.656690196234987	0.365732689887546	-1.79554689638737	0.0725666079684976	0.126671635720988
yjl084c	489.660355439257	-0.175293353269585	0.0976975115575895	-1.79424583569107	0.0727739391556458	0.126972671793129
tn(guu)k	1.42569736307739	0.803889365660379	0.448055700155001	1.79417283472184	0.0727855866117573	0.126972671793129
ydr180w	252.654894554076	0.202101213498886	0.112658672235862	1.79392504356671	0.0728251335837589	0.127009400064311
ylr401c	619.724841364925	0.215682171582563	0.120361432866966	1.79195417041066	0.0731403075432023	0.127523422867954
ypl092w	528.711066713368	0.331351576312124	0.184921495333377	1.79184997241539	0.0731570014705503	0.127523422867954
tr(acg)j	0.426587654758685	0.770171316129209	0.429873392276862	1.79162360352179	0.0731932795698644	0.127554286751035
ypl054w	296.425347274023	0.425330890274639	0.237647860314703	1.78975266056003	0.0734936825428049	0.128045309919834
ypl039w	289.1669735393	0.146512355960742	0.0818711380802448	1.78954829987999	0.0735265561690573	0.128070095807529
yjl066c	254.171213289854	-0.201728356708333	0.112765099122548	-1.78892545901195	0.0736268210441551	0.128212222852753
yjl009w	121.609399894175	-0.356550341217073	0.199376767278593	-1.78832441755291	0.0737236826301678	0.12833972502792
yol149w	488.712823906114	0.132064662778448	0.0738517854448492	1.78823926846116	0.0737374133605377	0.12833972502792
ynl301c	2131.05997079786	0.295011954500278	0.165092605056642	1.78694832757083	0.0739458405169147	0.128669884132295
ygl013c	497.039321745267	0.185785561781291	0.104101013843	1.78466620950958	0.0743154749827585	0.12928031463566
ydr302w	386.311099528717	0.148360838995359	0.0831956988598722	1.78327534991016	0.0745414919795945	0.129640660145823
ygl008c	18400.5228110216	0.40333658010192	0.226240670021686	1.78277663367625	0.0746226708576383	0.129748988215256
yel037c	2414.31328323569	-0.133149779681461	0.0747185151149502	-1.78201854622804	0.0747462073826181	0.129930891496791
ylr274w	622.590853478885	-0.112562401635995	0.063186696492028	-1.78142564630194	0.0748429416290543	0.130066124268306
yhr067w	128.538342720061	0.137387846484799	0.0771917105119311	1.77982642920659	0.0751043709094214	0.130487432179587
ypl063w	1667.49355014952	0.123669947827394	0.0694923052731434	1.77962074133678	0.0751380494365071	0.130512929572567
ydl139c	235.354590188963	-0.181631041579236	0.102071824645646	-1.77944346747782	0.0751670854573585	0.13053035219245
yhr151c	296.567991672325	-0.116928633042919	0.0657940038926812	-1.77719284623026	0.0755365160706529	0.131138724057949
ypl023c	1154.93263322678	-0.149150029205641	0.0839638740172323	-1.77635954690502	0.0756736742419747	0.131343642833935
ybr026c	738.128609786101	-0.218605039623858	0.123092838924772	-1.77593628949818	0.0757434187354193	0.131398282362935
yjl149w	410.100251706111	0.271539885566815	0.152890932395541	1.77603655960655	0.0757268914547997	0.131398282362935
ygl113w	271.860670631272	0.28579028485007	0.161005422254677	1.77503515625709	0.0758920824895528	0.131622934984406
yer068w	1045.79226493249	0.298880363913543	0.168453719836794	1.7742580229342	0.0760204805601748	0.131812335391891
yjl192c	1085.39129856573	-0.0975797605501068	0.0550228913935645	-1.77343934640119	0.0761559340294963	0.13201387049838
ynl268w	2086.06180925689	-0.168351350790886	0.0949368094995474	-1.77329901519061	0.0761791721705997	0.132020831306505
ybr084w	1854.08053828217	0.212070639074982	0.119706593392625	1.77158695327177	0.0764631469889149	0.132479539233064
ygr276c	716.95619789029	-0.0914939861008347	0.0517008177654344	-1.76968160379863	0.0767801961415112	0.132995305699848
ydl012c	742.757731828849	0.336118824152169	0.190024222927914	1.76882093752688	0.076923761516691	0.133210386812061
ykl024c	1308.18316687626	-0.325173570783476	0.183863527295824	-1.76855940689256	0.0769674300427828	0.133252409764011
ymr281w	573.7372381455	-0.158362950754728	0.0895909992385476	-1.76762121307595	0.0771242492520324	0.13349025802998
ylr017w	578.558206235293	0.226136176163278	0.128011002873769	1.76653702483895	0.0773057956509185	0.133770774636057
ti(aau)n1	1.52943415831547	-0.792229126311544	0.448494280485644	-1.76641968645329	0.0773254647278524	0.133771106234481
ypl192c	54.3603157304157	0.368287443236285	0.208518332836217	1.76621133608219	0.0773603999149475	0.133797841001224
hra1	2.75434443129394	0.681337346743664	0.38596394884027	1.76528753214107	0.0775154538547054	0.134032260089153
ypl030w	319.413592765749	0.229650500997648	0.130136361512442	1.76469126943964	0.0776156666853102	0.134171759072416
ynl084c	1071.00414590167	-0.154721148056952	0.0876825726155435	-1.76455985997752	0.0776377666292227	0.134176190540891
yel051w	2256.15155411341	-0.290399515201308	0.164659380899998	-1.7636378420351	0.077792972281717	0.134387080951051
yjl124c	1035.92897422006	0.109730796455271	0.0622196877160073	1.7636024943764	0.077798927469624	0.134387080951051
ybl104c	401.655110623219	-0.122855427303785	0.069673012383606	-1.76331441831978	0.0778474748541621	0.134403332654194
ygl066w	668.476165444183	0.153774348291422	0.087204057481102	1.763385245288	0.0778355366084926	0.134403332654194
ylr437c-a	4.15408578400835	-0.617510590457702	0.350281624423626	-1.76289747278005	0.0779177833742854	0.134490911338173
yal027w	249.73274512627	0.108831432402239	0.0617800554300238	1.761594929702	0.0781377612124675	0.134836719599806
ylr268w	884.700559729381	0.157584389147919	0.0895192072136032	1.76034165239985	0.0783498958943382	0.135168823160592
yhr064c	3473.91845777777	0.294416075177911	0.167350907634793	1.75927384762329	0.0785310063862938	0.135444161577663
ypl208w	346.809536740729	-0.24841008965521	0.141208830143291	-1.7591682432546	0.078548936453674	0.135444161577663
yor190w	114.440875851339	0.231437914472062	0.131581096568129	1.75889942026915	0.0785945936738969	0.135488872829399
ypl195w	810.120176930006	0.152546581234595	0.086804520346365	1.75735757338337	0.0788568801173412	0.13590691408931
ydr426c	1.31041263281724	-0.792942189627955	0.451326107312674	-1.7569162890872	0.078932078738639	0.136002387550671
yhr153c	18.1984965346648	-0.316514500583341	0.180250059237913	-1.75597446082152	0.0790927694542784	0.136245081668418
yer023w	2212.26771720466	-0.253889692329561	0.144774125316263	-1.75369522540669	0.0794827441114857	0.136882519197012
yer006c-a	10.883799352706	0.493462274175724	0.281624920979244	1.75219676035734	0.07973998052964	0.137153565308682
yil140w	816.615498455592	-0.208185115830306	0.118802809429442	-1.75235852443329	0.0797121784970142	0.137153565308682
yol049w	1425.74460995931	0.145783368788328	0.0831980760007303	1.75224447242083	0.0797317795437908	0.137153565308682
yor219c	1009.17429168261	0.188564106825441	0.107603383458601	1.75239942058132	0.0797051510147912	0.137153565308682
ypr062w	3047.16337707859	-0.140571734109706	0.0802244873234758	-1.75222975926168	0.0797343084413647	0.137153565308682
yjl176c	579.268726235645	-0.120413275719818	0.068741075393712	-1.7516932202494	0.0798265733071878	0.137268128561283
yml028w	19342.599503122	-0.353833795932325	0.20212463325376	-1.75057235843243	0.0800196000765036	0.137565610344287
ynl324w	0.712650566542006	-0.793089101576728	0.453927311973025	-1.74717202657296	0.0806075024941828	0.138506962004015
ypl108w	108.205761900289	-0.159075647637494	0.0910433254090807	-1.74725216728109	0.0805936062648351	0.138506962004015
yil043c	3635.37555011951	-0.148420442462199	0.0850869392100267	-1.74433871802394	0.0811000440472092	0.139318434846481
ykl194c	302.446635790434	-0.176407295154677	0.101147154575226	-1.74406582068978	0.0811476131540506	0.139365293108782
ydr014w-a	4.39218429861536	-0.591187152796613	0.339022204076484	-1.74380068823823	0.0811938504421189	0.139409841209118
ybr297w	593.38520444584	-0.175268085080998	0.100526659368412	-1.74349855234593	0.0812465669446012	0.139465489071612
ypl059w	559.550817914087	0.0932797573533699	0.0535126543141756	1.74313456412982	0.0813101122956858	0.13953969296521
yjl222w	512.688322146748	-0.159480601320626	0.0915268189673333	-1.74244667431899	0.0814303147911387	0.139711067195988
ydr168w	925.678730934293	0.157039258213522	0.0902136811537868	1.74074770262193	0.0817278126332002	0.140186467823381
ybr011c	11411.7210231609	-0.219381384254989	0.126070518803662	-1.74014818322947	0.0818330015013247	0.140331848766816
ybr248c	1043.71460447019	0.194994926701908	0.112232796512181	1.73741484451691	0.0823139729034613	0.141121409361201
ygl249w	77.8854651077393	0.221880130454281	0.127762519474524	1.73666057437545	0.0824471006642811	0.141314371690113
ydr056c	1294.86849926521	-0.100667929713079	0.0579899434194435	-1.7359549566197	0.0825717993146119	0.141492793835518
ybr141c	121.114269923677	0.163932084002084	0.0944627685617378	1.73541477238138	0.0826673653960893	0.141621218643138
tv(aac)l	1.6196008440385	0.736139995935427	0.424432663731412	1.73440938655294	0.0828454707811475	0.141890945966315
yll029w	1860.55413448873	-0.0687506640607037	0.0396933685061554	-1.73204408313299	0.0832657138360315	0.142575148996725
ypl266w	741.340876520481	0.220895760992035	0.127566186478967	1.73161687347654	0.083341799902356	0.142669860849796
yir024c	250.404181498878	0.243340855731494	0.140601331285108	1.73071516113922	0.0835025798070262	0.142909473739012
ydr220c	9.15074322283712	0.527182658483848	0.304871839590633	1.72919433684568	0.0837743195790494	0.143338820844273
ybl103c	589.501829414119	0.214356726491215	0.124061888607635	1.72782091984067	0.0840203355781373	0.143723951370024
ymr119w	656.835870897536	0.172106849417646	0.0997228903144691	1.72585099443988	0.0843742229520708	0.144293367339348
ypr051w	75.9595660081499	-0.453272974376977	0.262828045510897	-1.72459896163624	0.0845997707084173	0.144643073245061
ylr033w	689.312405123389	0.135207701626108	0.0784957833544468	1.72248362712147	0.0849819462209703	0.145260330175616
ykl075c	237.580859904263	-0.132815547250026	0.0771296503734665	-1.72197782055182	0.0850735363640899	0.145380703595066
yhr154w	357.818027435735	0.212424435029063	0.123559879374024	1.71920235035225	0.0855775330077404	0.146205596193324
ymr285c	526.427170315268	0.129608294224742	0.0754011099354675	1.71891759067829	0.0856293786371486	0.146257789723934
ygr221c	358.076300638202	0.211867159594623	0.123286167066667	1.718499038745	0.0857056296350171	0.146337220808498
yml017w	602.346672746377	0.184034249139816	0.107094508716428	1.71842843620596	0.0857184972790605	0.146337220808498
ygr046w	547.998355367133	0.279344155731942	0.162714549049272	1.71677429808292	0.0860204187706826	0.146816162056921
ybr019c	143.644412431939	0.275726851987191	0.160674369168578	1.71605996285506	0.0861510681400164	0.147002617636182
ypr069c	1517.74902542021	0.318986699092631	0.185962932261257	1.71532409826971	0.0862858227248358	0.147194718318184
ypr074c	5924.50165473055	0.211669803113741	0.123407428545412	1.71521119602496	0.0863065129102106	0.147194718318184
yhr121w	762.187008414501	-0.135573975575143	0.0790851777050907	-1.71427794068694	0.0864776924743119	0.147450047644879
yhr090c	233.903883860687	-0.16141607707745	0.0941787377316397	-1.71393332471074	0.0865409719021397	0.147521319191833
ykr052c	527.957011852	0.126178093004946	0.073698098476072	1.71209428213284	0.0868792949329972	0.148061289727004
yil033c	2375.0862107643	-0.132397471967476	0.0774389063624588	-1.70970224382792	0.0873209476222971	0.148777044968975
ydr387c	607.196496264151	-0.0852152416116591	0.0498884066843313	-1.7081171212955	0.0876146126298704	0.149240366949888
ykl015w	613.298533080244	-0.0835913110173291	0.0489775459310441	-1.70672722424717	0.0878727646201096	0.149642982249173
ykl081w	9523.21335392217	0.23825117462068	0.139684614616821	1.70563648168586	0.0880757825859042	0.149865280206824
ymr304w	991.44517821783	-0.19077764214131	0.111844967718703	-1.70573290897744	0.0880578195196104	0.149865280206824
ymr316c-a	17.3049687007192	0.437337879747046	0.256378091365662	1.70583171681112	0.0880394160559643	0.149865280206824
yor275c	643.677920913374	0.129525167170794	0.0759480889009	1.70544340279323	0.0881117593856257	0.149865280206824
tc(gca)b	0.619039269355754	-0.761739984585644	0.44665307100866	-1.70543993544125	0.0881124055729699	0.149865280206824
